"SubjectID","Age","Gender","Handness","moralSelfShape","immoralSelfShape","moralOtherShape","immoralOtherShape","Block","Bin","Trial","Task","shapeName","Identity","Morality","RT","ResponseKey","Accuracy","trialType"
"2027","20","male","R","Tra","C","S","P","1","1","1","importance","C","self","immoral","0.9002","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","1","2","importance","S","other","moral","0.8005","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","3","importance","Tra","self","moral","0.7728","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","4","importance","Tra","self","moral","0.6268","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","5","importance","C","self","immoral","0.4330","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","1","6","importance","P","other","immoral","0.3952","O","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","1","7","importance","S","other","moral","0.2172","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","8","importance","C","self","immoral","0.2474","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","1","9","importance","C","self","immoral","0.3136","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","1","10","importance","P","other","immoral","0.5258","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","1","11","importance","S","other","moral","0.5399","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","12","importance","C","self","immoral","0.4000","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","1","13","importance","C","self","immoral","0.3802","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","1","14","importance","P","other","immoral","0.4744","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","1","15","importance","Tra","self","moral","0.5945","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","16","importance","S","other","moral","0.4967","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","17","importance","S","other","moral","0.4909","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","18","importance","Tra","self","moral","0.4090","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","19","importance","Tra","self","moral","0.5652","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","20","importance","P","other","immoral","0.5573","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","1","21","importance","P","other","immoral","0.4195","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","1","22","importance","Tra","self","moral","0.3457","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","23","importance","S","other","moral","0.5679","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","1","24","importance","P","other","immoral","0.5320","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","1","importance","P","other","immoral","0.5542","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","2","importance","P","other","immoral","0.3944","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","3","importance","S","other","moral","0.3785","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","4","importance","C","self","immoral","0.4246","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","2","5","importance","Tra","self","moral","0.5988","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","6","importance","S","other","moral","0.4949","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","7","importance","C","self","immoral","0.3251","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","2","8","importance","C","self","immoral","0.3293","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","2","9","importance","C","self","immoral","0.3974","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","2","10","importance","C","self","immoral","0.3615","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","2","11","importance","S","other","moral","0.4578","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","12","importance","Tra","self","moral","0.4079","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","13","importance","P","other","immoral","0.4621","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","14","importance","S","other","moral","0.5222","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","15","importance","P","other","immoral","0.5785","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","16","importance","P","other","immoral","0.4586","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","17","importance","P","other","immoral","0.4227","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","2","18","importance","C","self","immoral","0.5489","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","2","19","importance","Tra","self","moral","0.4930","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","20","importance","Tra","self","moral","0.3650","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","21","importance","S","other","moral","0.4333","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","22","importance","S","other","moral","0.4235","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","23","importance","Tra","self","moral","0.4616","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","2","24","importance","Tra","self","moral","0.4238","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","1","importance","P","other","immoral","0.4640","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","3","2","importance","Tra","self","moral","0.3862","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","3","importance","Tra","self","moral","0.4463","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","4","importance","S","other","moral","0.4466","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","5","importance","P","other","immoral","0.5246","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","3","6","importance","C","self","immoral","0.4929","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","3","7","importance","P","other","immoral","0.5629","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","3","8","importance","S","other","moral","0.7711","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","9","importance","C","self","immoral","0.6912","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","3","10","importance","C","self","immoral","0.4614","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","3","11","importance","S","other","moral","0.3636","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","12","importance","C","self","immoral","0.4658","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","3","13","importance","Tra","self","moral","0.3339","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","14","importance","Tra","self","moral","0.3201","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","15","importance","S","other","moral","0.2643","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","16","importance","P","other","immoral","0.2764","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","3","17","importance","Tra","self","moral","0.3185","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","18","importance","S","other","moral","0.3666","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","19","importance","P","other","immoral","0.2829","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","3","20","importance","C","self","immoral","0.3770","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","3","21","importance","Tra","self","moral","0.3232","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","3","22","importance","C","self","immoral","0.3894","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","3","23","importance","P","other","immoral","0.2655","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","3","24","importance","S","other","moral","0.4577","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","1","importance","P","other","immoral","0.4334","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","4","2","importance","S","other","moral","0.3035","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","3","importance","C","self","immoral","0.4437","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","4","4","importance","P","other","immoral","0.3100","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","4","5","importance","P","other","immoral","0.3022","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","4","6","importance","Tra","self","moral","0.3043","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","7","importance","S","other","moral","0.2985","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","8","importance","Tra","self","moral","0.2145","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","9","importance","C","self","immoral","0.4547","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","4","10","importance","Tra","self","moral","0.2189","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","11","importance","S","other","moral","0.2130","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","12","importance","S","other","moral","0.3072","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","13","importance","S","other","moral","0.2914","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","14","importance","Tra","self","moral","0.2794","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","15","importance","Tra","self","moral","0.2717","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","16","importance","C","self","immoral","0.3239","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","4","17","importance","C","self","immoral","0.3440","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","4","18","importance","Tra","self","moral","0.2840","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","19","importance","P","other","immoral","0.4323","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","4","20","importance","S","other","moral","0.2344","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","4","21","importance","P","other","immoral","0.2787","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","4","22","importance","C","self","immoral","0.3867","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","4","23","importance","P","other","immoral","0.2229","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","4","24","importance","C","self","immoral","0.3711","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","1","importance","Tra","self","moral","0.2613","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","2","importance","S","other","moral","0.2974","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","3","importance","S","other","moral","0.2736","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","4","importance","P","other","immoral","0.4317","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","5","5","importance","C","self","immoral","0.3819","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","6","importance","C","self","immoral","0.4140","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","7","importance","Tra","self","moral","0.4282","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","8","importance","C","self","immoral","0.3904","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","9","importance","C","self","immoral","0.3565","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","10","importance","C","self","immoral","0.2805","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","11","importance","S","other","moral","0.3328","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","12","importance","C","self","immoral","0.3928","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","5","13","importance","S","other","moral","0.2972","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","14","importance","Tra","self","moral","0.4312","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","15","importance","P","other","immoral","0.2994","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","5","16","importance","S","other","moral","0.3195","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","17","importance","P","other","immoral","0.2737","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","5","18","importance","P","other","immoral","0.4099","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","5","19","importance","Tra","self","moral","0.2941","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","20","importance","P","other","immoral","0.3301","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","5","21","importance","S","other","moral","0.2423","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","22","importance","P","other","immoral","0.2325","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","5","23","importance","Tra","self","moral","0.2648","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","5","24","importance","Tra","self","moral","0.3548","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","1","importance","C","self","immoral","0.4551","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","6","2","importance","Tra","self","moral","0.2731","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","3","importance","S","other","moral","0.3413","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","4","importance","C","self","immoral","0.4355","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","6","5","importance","S","other","moral","0.2957","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","6","importance","Tra","self","moral","0.3199","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","7","importance","C","self","immoral","0.4480","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","6","8","importance","P","other","immoral","0.3122","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","6","9","importance","S","other","moral","0.2843","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","10","importance","P","other","immoral","0.3845","O","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","6","11","importance","P","other","immoral","0.5766","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","6","12","importance","Tra","self","moral","0.4949","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","13","importance","C","self","immoral","0.4570","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","6","14","importance","S","other","moral","0.4591","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","15","importance","C","self","immoral","0.3132","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","6","16","importance","C","self","immoral","0.4974","O","0","important"
"2027","20","male","R","Tra","C","S","P","1","6","17","importance","P","other","immoral","0.3516","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","6","18","importance","S","other","moral","0.3378","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","19","importance","S","other","moral","0.4939","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","20","importance","P","other","immoral","0.5982","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","6","21","importance","Tra","self","moral","0.4282","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","22","importance","Tra","self","moral","0.5424","P","1","important"
"2027","20","male","R","Tra","C","S","P","1","6","23","importance","P","other","immoral","0.4405","P","0","unimportant"
"2027","20","male","R","Tra","C","S","P","1","6","24","importance","Tra","self","moral","0.4547","P","1","important"
"2027","20","male","R","Tra","C","S","P","2","1","1","self","P","other","immoral","0.7841","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","2","self","P","other","immoral","0.9844","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","3","self","C","self","immoral","0.7546","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","4","self","Tra","self","moral","0.5728","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","5","self","S","other","moral","0.3829","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","6","self","P","other","immoral","0.6831","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","7","self","S","other","moral","0.4833","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","8","self","Tra","self","moral","0.3954","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","9","self","C","self","immoral","0.5195","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","10","self","C","self","immoral","0.4256","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","11","self","S","other","moral","0.6280","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","12","self","C","self","immoral","0.5279","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","13","self","Tra","self","moral","0.4142","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","14","self","P","other","immoral","0.4504","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","15","self","Tra","self","moral","0.5164","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","16","self","S","other","moral","0.4767","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","17","self","P","other","immoral","0.5349","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","18","self","S","other","moral","0.4211","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","19","self","C","self","immoral","0.3792","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","20","self","Tra","self","moral","0.7893","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","21","self","P","other","immoral","0.6255","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","22","self","Tra","self","moral","0.4437","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","1","23","self","S","other","moral","0.4278","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","1","24","self","C","self","immoral","0.3681","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","1","self","C","self","immoral","0.4022","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","2","self","C","self","immoral","0.3322","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","3","self","S","other","moral","0.6243","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","4","self","Tra","self","moral","0.4127","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","5","self","Tra","self","moral","0.3647","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","6","self","C","self","immoral","0.3689","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","7","self","Tra","self","moral","0.4471","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","8","self","S","other","moral","0.4932","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","9","self","P","other","immoral","0.3273","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","10","self","S","other","moral","0.3895","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","11","self","P","other","immoral","0.4238","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","12","self","P","other","immoral","0.3819","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","13","self","Tra","self","moral","0.3680","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","14","self","C","self","immoral","0.3682","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","15","self","P","other","immoral","0.5003","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","16","self","Tra","self","moral","0.3805","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","17","self","Tra","self","moral","0.3348","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","18","self","S","other","moral","0.5088","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","19","self","P","other","immoral","0.6650","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","20","self","C","self","immoral","0.3992","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","21","self","P","other","immoral","0.4773","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","22","self","S","other","moral","0.4955","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","2","23","self","C","self","immoral","0.3638","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","2","24","self","S","other","moral","0.5238","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","1","self","Tra","self","moral","0.4860","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","2","self","S","other","moral","0.6561","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","3","self","Tra","self","moral","0.5443","H","0","self"
"2027","20","male","R","Tra","C","S","P","2","3","4","self","Tra","self","moral","0.4824","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","5","self","C","self","immoral","0.3826","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","6","self","S","other","moral","0.4106","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","7","self","P","other","immoral","0.4849","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","8","self","S","other","moral","0.4851","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","9","self","P","other","immoral","0.4072","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","10","self","P","other","immoral","0.3334","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","11","self","C","self","immoral","0.4336","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","12","self","Tra","self","moral","0.3137","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","13","self","Tra","self","moral","0.3958","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","14","self","P","other","immoral","0.5380","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","15","self","S","other","moral","0.6481","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","16","self","P","other","immoral","0.5124","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","17","self","Tra","self","moral","0.5365","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","18","self","C","self","immoral","0.5246","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","19","self","C","self","immoral","0.4567","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","20","self","C","self","immoral","0.6029","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","3","21","self","S","other","moral","0.5251","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","22","self","P","other","immoral","0.4352","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","23","self","S","other","moral","0.4394","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","3","24","self","C","self","immoral","0.3736","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","1","self","Tra","self","moral","0.6124","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","2","self","C","self","immoral","0.5365","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","3","self","Tra","self","moral","0.5187","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","4","self","Tra","self","moral","0.4769","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","5","self","P","other","immoral","0.4091","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","6","self","Tra","self","moral","0.4733","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","7","self","P","other","immoral","0.4373","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","8","self","Tra","self","moral","0.3236","H","0","self"
"2027","20","male","R","Tra","C","S","P","2","4","9","self","S","other","moral","0.5457","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","10","self","S","other","moral","0.4738","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","11","self","S","other","moral","0.4360","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","12","self","C","self","immoral","0.3922","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","13","self","S","other","moral","0.5723","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","14","self","P","other","immoral","0.7564","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","15","self","Tra","self","moral","0.5166","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","16","self","P","other","immoral","0.4888","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","17","self","C","self","immoral","0.4249","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","18","self","C","self","immoral","0.4632","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","19","self","S","other","moral","0.4973","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","20","self","C","self","immoral","0.4394","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","21","self","C","self","immoral","0.3157","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","4","22","self","P","other","immoral","0.3817","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","23","self","S","other","moral","0.4919","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","4","24","self","P","other","immoral","0.5441","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","1","self","Tra","self","moral","0.5222","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","2","self","P","other","immoral","0.4404","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","3","self","P","other","immoral","0.4325","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","4","self","Tra","self","moral","0.5087","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","5","self","P","other","immoral","0.5509","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","6","self","S","other","moral","0.5612","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","7","self","S","other","moral","0.4672","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","8","self","C","self","immoral","0.4374","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","9","self","C","self","immoral","0.3895","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","10","self","S","other","moral","0.5038","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","11","self","Tra","self","moral","0.3599","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","12","self","C","self","immoral","0.3940","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","13","self","P","other","immoral","0.4761","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","14","self","P","other","immoral","0.4583","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","15","self","C","self","immoral","0.4084","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","16","self","C","self","immoral","0.4406","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","17","self","Tra","self","moral","0.4329","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","18","self","S","other","moral","0.4210","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","19","self","S","other","moral","0.4611","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","20","self","S","other","moral","0.4513","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","21","self","Tra","self","moral","0.4934","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","22","self","P","other","immoral","0.4537","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","5","23","self","C","self","immoral","0.4458","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","5","24","self","Tra","self","moral","0.5800","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","1","self","S","other","moral","0.4982","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","2","self","Tra","self","moral","0.5843","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","3","self","S","other","moral","0.4064","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","4","self","Tra","self","moral","0.6726","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","5","self","C","self","immoral","0.4767","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","6","self","P","other","immoral","0.4509","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","7","self","S","other","moral","0.5010","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","8","self","C","self","immoral","0.4152","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","9","self","Tra","self","moral","0.3554","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","10","self","Tra","self","moral","0.3756","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","11","self","C","self","immoral","0.5957","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","12","self","C","self","immoral","0.4239","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","13","self","S","other","moral","0.4961","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","14","self","Tra","self","moral","0.4681","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","15","self","C","self","immoral","0.4963","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","16","self","P","other","immoral","0.5405","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","17","self","P","other","immoral","0.5206","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","18","self","P","other","immoral","0.5007","H","1","other"
"2027","20","male","R","Tra","C","S","P","2","6","19","self","Tra","self","moral","0.4831","J","1","self"
"2027","20","male","R","Tra","C","S","P","2","6","20","self","C","self","immoral","0.4652","J","1","self"
