"subj_idx","val","id","stim","response","rt"
7304,"Good","Self",1,1,0.4236
7304,"Bad","Other",0,0,0.5631
7304,"Bad","Self",1,1,0.7198
7304,"Good","Other",0,0,0.6799
7304,"Good","Self",1,1,0.356
7304,"Bad","Self",1,1,0.7722
7304,"Good","Other",0,0,0.6502
7304,"Bad","Self",1,1,0.5223
7304,"Good","Self",1,1,0.3805
7304,"Bad","Self",1,0,0.3726
7304,"Good","Self",1,1,0.3727
7304,"Bad","Self",1,1,0.4308
7304,"Good","Other",0,1,0.3129
7304,"Bad","Other",0,0,0.5648
7304,"Good","Other",0,0,0.829
7304,"Good","Other",0,0,0.4871
7304,"Bad","Other",0,0,0.4573
7304,"Good","Self",1,1,0.4353
7304,"Bad","Other",0,0,0.4753
7304,"Bad","Self",1,0,0.4835
7304,"Bad","Other",0,0,0.5776
7304,"Good","Other",0,0,0.6237
7304,"Bad","Other",0,0,0.5518
7304,"Good","Self",1,1,0.472
7304,"Bad","Other",0,0,0.526
7304,"Bad","Other",0,0,0.4402
7304,"Good","Self",1,1,0.4182
7304,"Good","Self",1,1,0.3944
7304,"Bad","Self",1,1,0.5364
7304,"Bad","Other",0,0,0.4925
7304,"Good","Other",0,0,0.6306
7304,"Good","Self",1,1,0.3887
7304,"Bad","Self",1,1,0.6927
7304,"Bad","Self",1,1,0.5129
7304,"Bad","Self",1,1,0.387
7304,"Bad","Other",0,0,0.4351
7304,"Good","Self",1,1,0.4672
7304,"Good","Other",0,0,0.7713
7304,"Bad","Other",0,0,0.4974
7304,"Good","Other",0,0,0.4394
7304,"Bad","Self",1,0,0.2515
7304,"Good","Self",1,1,0.3037
7304,"Bad","Other",0,0,0.5697
7304,"Bad","Self",1,1,0.5538
7304,"Good","Other",0,0,0.5859
7304,"Good","Self",1,1,0.502
7304,"Good","Other",0,0,0.5741
7304,"Good","Other",0,0,0.6162
7304,"Good","Self",1,1,0.3829
7304,"Bad","Self",1,1,0.3509
7304,"Good","Self",1,1,0.475
7304,"Bad","Other",0,0,0.3872
7304,"Bad","Other",0,0,0.4152
7304,"Good","Other",0,0,0.6053
7304,"Bad","Self",1,1,0.4153
7304,"Good","Other",0,0,0.4414
7304,"Good","Self",1,1,0.3816
7304,"Good","Self",1,1,0.4016
7304,"Bad","Self",1,1,0.5557
7304,"Good","Other",0,0,0.5178
7304,"Good","Other",0,0,0.286
7304,"Good","Self",1,1,0.464
7304,"Bad","Other",0,0,0.4201
7304,"Bad","Other",0,0,0.5083
7304,"Good","Other",0,0,0.4863
7304,"Bad","Other",0,0,0.3925
7304,"Good","Other",0,0,0.6485
7304,"Bad","Self",1,1,0.6065
7304,"Bad","Self",1,1,0.4247
7304,"Good","Self",1,1,0.4887
7304,"Bad","Self",1,1,0.5589
7304,"Bad","Other",0,0,0.483
7304,"Bad","Other",0,0,0.3051
7304,"Good","Other",0,1,0.4651
7304,"Bad","Self",1,1,0.5713
7304,"Good","Other",0,0,0.4114
7304,"Good","Other",0,0,0.3955
7304,"Bad","Self",1,1,0.5096
7304,"Bad","Other",0,0,0.3876
7304,"Good","Other",0,0,0.5877
7304,"Good","Other",0,0,0.7158
7304,"Good","Self",1,1,0.4519
7304,"Bad","Self",1,1,0.528
7304,"Bad","Other",0,0,0.3861
7304,"Good","Self",1,1,0.4142
7304,"Good","Self",1,1,0.3904
7304,"Good","Self",1,1,0.4505
7304,"Bad","Other",0,0,0.5245
7304,"Bad","Self",1,1,0.6327
7304,"Bad","Other",0,0,0.4087
7304,"Bad","Self",1,1,0.5828
7304,"Good","Self",1,1,0.4489
7304,"Good","Other",0,0,0.5191
7304,"Good","Self",1,1,0.483
7304,"Bad","Self",1,1,0.5772
7304,"Bad","Other",0,0,0.5033
7304,"Good","Self",1,1,0.4039
7304,"Bad","Other",0,0,0.384
7304,"Good","Other",0,0,0.712
7304,"Bad","Self",1,1,0.4202
7304,"Bad","Other",0,0,0.4582
7304,"Good","Other",0,0,0.5344
7304,"Bad","Self",1,1,0.5725
7304,"Good","Other",0,0,0.5606
7304,"Good","Other",0,0,0.5207
7304,"Good","Self",1,1,0.4067
7304,"Good","Other",0,0,0.5028
7304,"Bad","Self",1,1,0.5169
7304,"Bad","Other",0,0,0.413
7304,"Good","Self",1,1,0.3832
7304,"Bad","Other",0,0,0.3193
7304,"Bad","Self",1,1,0.6373
7304,"Bad","Other",0,0,0.5195
7304,"Good","Other",0,0,0.5955
7304,"Good","Self",1,1,0.4277
7304,"Bad","Self",1,1,0.6057
7304,"Good","Self",1,1,0.4518
7304,"Good","Self",1,1,0.3939
7304,"Bad","Self",1,1,0.538
7304,"Bad","Other",0,0,0.3742
7304,"Bad","Other",0,0,0.7375
7304,"Good","Self",1,1,0.6536
7304,"Bad","Other",0,0,0.5777
7304,"Good","Self",1,1,0.3419
7304,"Bad","Other",0,0,0.324
7304,"Good","Self",1,1,0.256
7304,"Bad","Self",1,0,0.4761
7304,"Good","Other",0,0,0.8581
7304,"Good","Other",0,0,0.6142
7304,"Good","Other",0,0,0.5164
7304,"Bad","Self",1,1,0.4425
7304,"Good","Other",0,0,0.7245
7304,"Good","Other",0,0,0.5607
7304,"Bad","Self",1,1,0.7088
7304,"Bad","Other",0,0,0.489
7304,"Good","Other",0,0,0.639
7304,"Bad","Self",1,1,0.5971
7304,"Good","Self",1,1,0.3955
7304,"Bad","Other",0,0,0.5113
7304,"Bad","Self",1,1,0.7914
7304,"Good","Self",1,1,0.4195
7304,"Good","Self",1,1,0.4615
7304,"Bad","Self",1,1,0.6217
7304,"Bad","Other",0,0,0.5517
7304,"Good","Self",1,1,0.5119
7304,"Bad","Self",1,1,0.5939
7304,"Bad","Other",0,0,0.648
7304,"Bad","Self",1,1,0.7502
7304,"Bad","Other",0,0,0.5183
7304,"Bad","Self",1,1,0.6824
7304,"Good","Other",0,0,0.5884
7304,"Good","Self",1,1,0.4286
7304,"Good","Self",1,1,0.4706
7304,"Good","Other",0,0,0.4567
7304,"Bad","Other",0,0,0.7468
7304,"Good","Self",1,1,0.393
7304,"Bad","Other",0,0,0.529
7304,"Good","Self",1,1,0.4511
7304,"Bad","Other",0,0,0.5173
7304,"Good","Self",1,1,0.3974
7304,"Bad","Other",0,0,0.4754
7304,"Bad","Self",1,1,0.6675
7304,"Bad","Self",1,1,0.5636
7304,"Good","Other",0,0,0.5937
7304,"Good","Other",0,0,0.5239
7304,"Good","Other",0,0,0.4279
7304,"Bad","Self",1,1,0.4881
7304,"Good","Other",0,0,0.4922
7304,"Bad","Other",0,0,0.4886
7304,"Bad","Self",1,1,0.5327
7304,"Good","Self",1,1,0.4228
7304,"Good","Other",0,0,0.4969
7304,"Good","Self",1,1,0.337
7304,"Bad","Other",0,0,0.3571
7304,"Good","Self",1,1,0.3415
7304,"Good","Other",0,0,0.5553
7304,"Good","Other",0,0,0.4094
7304,"Good","Other",0,0,0.4556
7304,"Bad","Self",1,1,0.4056
7304,"Bad","Other",0,0,0.4477
7304,"Bad","Self",1,1,0.5117
7304,"Bad","Other",0,0,0.4879
7304,"Bad","Self",1,1,0.4199
7304,"Bad","Self",1,1,0.54
7304,"Bad","Other",0,0,0.4001
7304,"Bad","Other",0,0,0.3683
7304,"Bad","Self",1,1,0.3622
7304,"Good","Self",1,1,0.4283
7304,"Good","Other",0,0,0.8964
7304,"Good","Self",1,1,0.5065
7304,"Good","Self",1,1,0.3726
7304,"Good","Other",0,0,0.5187
7304,"Bad","Other",0,0,0.5306
7304,"Good","Other",0,1,0.6069
7304,"Good","Other",0,0,0.547
7304,"Bad","Other",0,0,0.5391
7304,"Good","Self",1,1,0.2932
7304,"Bad","Other",0,0,0.3873
7304,"Bad","Other",0,0,0.4674
7304,"Good","Self",1,1,0.4276
7304,"Good","Self",1,1,0.3617
7304,"Bad","Self",1,0,0.4197
7304,"Bad","Other",0,0,0.4839
7304,"Good","Other",0,1,0.44
7304,"Bad","Self",1,1,0.522
7304,"Bad","Self",1,1,0.4922
7304,"Good","Self",1,1,0.4422
7304,"Bad","Self",1,1,0.5943
7304,"Good","Self",1,1,0.3803
7304,"Good","Other",0,0,0.5805
7304,"Bad","Self",1,1,0.5086
7304,"Good","Self",1,1,0.4207
7304,"Good","Other",0,0,0.5489
7304,"Good","Other",0,0,0.5351
7304,"Bad","Self",1,1,0.4571
7304,"Bad","Other",0,0,0.4614
7304,"Good","Self",1,1,0.4295
7304,"Bad","Self",1,1,0.6076
7304,"Bad","Other",0,0,0.5877
7304,"Good","Other",0,0,0.5958
7304,"Bad","Self",1,1,0.4179
7304,"Bad","Other",0,0,0.422
7304,"Good","Self",1,1,0.4321
7304,"Bad","Other",0,0,0.3822
7304,"Good","Other",0,0,0.5803
7304,"Bad","Self",1,1,0.3924
7304,"Good","Other",0,0,0.4485
7304,"Bad","Other",0,0,0.3926
7304,"Good","Other",0,0,0.5866
7304,"Good","Other",0,0,0.4848
7304,"Bad","Self",1,1,0.8627
7304,"Bad","Self",1,1,0.465
7304,"Good","Other",0,0,0.5291
7304,"Good","Self",1,1,0.4491
7304,"Good","Self",1,1,0.4972
7304,"Bad","Self",1,1,0.6252
7304,"Good","Self",1,1,0.4994
7304,"Good","Self",1,1,0.4295
7304,"Bad","Other",0,0,0.4657
7304,"Bad","Self",1,1,0.9093
7304,"Bad","Self",1,1,0.4035
7304,"Bad","Self",1,1,0.3596
7304,"Good","Other",0,1,0.4316
7304,"Good","Self",1,1,0.4677
7304,"Good","Self",1,1,0.7099
7304,"Bad","Self",1,1,0.7879
7304,"Good","Other",0,0,0.7501
7304,"Good","Self",1,1,0.4922
7304,"Good","Other",0,0,0.8282
7304,"Bad","Other",0,0,0.8124
7304,"Good","Other",0,0,0.9365
7304,"Good","Self",1,1,0.4587
7304,"Good","Self",1,1,0.4848
7304,"Bad","Self",1,1,0.7488
7304,"Bad","Self",1,1,0.4789
7304,"Good","Self",1,1,0.389
7304,"Good","Other",0,0,0.7251
7304,"Bad","Other",0,0,0.7732
7304,"Bad","Other",0,0,0.5014
7304,"Bad","Other",0,0,0.4454
7304,"Bad","Other",0,0,0.4375
7304,"Bad","Other",0,0,0.3736
7304,"Good","Self",1,1,0.5257
7304,"Bad","Other",0,0,0.4998
7304,"Good","Other",0,0,0.6539
7304,"Bad","Self",1,1,0.7581
7304,"Bad","Self",1,1,0.3982
7304,"Good","Self",1,1,0.4842
7304,"Bad","Self",1,1,0.5803
7304,"Good","Self",1,1,0.4084
7304,"Good","Self",1,1,0.3725
7304,"Bad","Other",0,0,0.5327
7304,"Good","Other",0,0,0.4727
7304,"Good","Other",0,0,0.5508
7304,"Good","Other",0,0,0.3769
7304,"Bad","Other",0,0,0.437
7304,"Good","Other",0,0,0.4131
7304,"Bad","Self",1,1,0.5372
7304,"Good","Self",1,1,0.4613
7304,"Bad","Other",0,0,0.4734
7304,"Good","Other",0,0,0.5035
7304,"Bad","Other",0,0,0.3356
7304,"Bad","Other",0,0,0.3076
7304,"Bad","Self",1,1,0.6977
7304,"Bad","Self",1,1,0.4559
7304,"Good","Self",1,1,0.3779
7304,"Bad","Self",1,1,0.5041
7304,"Good","Other",0,0,0.4703
7304,"Good","Self",1,1,0.3364
7304,"Good","Other",0,1,0.8124
7304,"Good","Self",1,1,0.4286
7304,"Good","Self",1,1,0.3527
7304,"Bad","Self",1,1,0.5868
7304,"Bad","Other",0,0,0.4228
7304,"Bad","Other",0,0,0.3169
7304,"Bad","Self",1,0,0.417
7304,"Bad","Self",1,1,0.3692
7304,"Bad","Other",0,0,0.6192
7304,"Good","Other",0,1,0.3713
7304,"Bad","Other",0,0,0.3734
7304,"Good","Self",1,1,0.4676
7304,"Good","Other",0,0,0.4597
7304,"Bad","Self",1,1,0.4179
7304,"Good","Other",0,0,0.5419
7304,"Good","Self",1,1,0.398
7304,"Good","Self",1,1,0.4221
7304,"Bad","Other",0,0,0.4882
7304,"Good","Other",0,0,0.4623
7304,"Bad","Other",0,0,0.4104
7304,"Good","Other",0,0,0.3784
7304,"Good","Self",1,1,0.4586
7304,"Bad","Other",0,0,0.3746
7304,"Good","Other",0,0,0.3907
7304,"Good","Self",1,1,0.3828
7304,"Good","Other",0,0,0.5169
7304,"Good","Self",1,1,0.365
7304,"Bad","Other",0,0,0.365
7304,"Bad","Self",1,1,0.6151
7304,"Bad","Self",1,1,0.5453
7304,"Bad","Self",1,1,0.4933
7304,"Bad","Other",0,0,0.4855
7304,"Bad","Other",0,0,0.3596
7304,"Good","Self",1,1,0.5377
7304,"Bad","Other",0,0,0.5377
7304,"Good","Other",0,0,0.4639
7304,"Bad","Self",1,0,0.502
7304,"Bad","Other",0,0,0.562
7304,"Good","Self",1,1,0.3982
7304,"Bad","Self",1,1,0.6483
7304,"Good","Self",1,1,0.3904
7304,"Good","Other",0,0,0.8645
7304,"Bad","Self",1,1,0.5626
7304,"Good","Other",0,0,0.5707
7304,"Bad","Self",1,1,0.3711
7304,"Bad","Other",0,0,0.5413
7304,"Good","Self",1,1,0.4874
7304,"Bad","Other",0,0,0.5414
7304,"Good","Other",0,0,0.5776
7304,"Good","Self",1,1,0.3276
7304,"Good","Other",0,0,0.4537
7304,"Good","Other",0,0,0.5938
7304,"Good","Self",1,1,0.4319
7304,"Bad","Other",0,0,0.376
7304,"Bad","Self",1,1,0.5441
7304,"Bad","Self",1,1,0.4122
7304,"Good","Self",1,1,0.5043
7304,"Bad","Self",1,1,0.5364
7304,"Good","Other",0,0,0.4545
7304,"Good","Other",0,0,0.4446
7304,"Bad","Other",0,1,0.4867
7304,"Bad","Self",1,1,0.5308
7304,"Good","Self",1,1,0.3989
7304,"Bad","Other",0,0,0.459
7304,"Bad","Self",1,1,0.5112
7304,"Bad","Other",0,0,0.6272
7304,"Good","Other",0,0,0.8273
7304,"Good","Self",1,1,0.4254
7305,"Bad","Other",0,1,1.051
7305,"Good","Self",1,1,0.6514
7305,"Good","Other",0,0,0.973
7305,"Good","Other",0,0,0.9007
7305,"Bad","Self",1,1,0.9662
7305,"Good","Self",1,1,0.8378
7305,"Good","Self",1,1,0.6977
7305,"Bad","Other",0,0,0.6229
7305,"Bad","Self",1,1,0.7463
7305,"Good","Self",1,1,0.5991
7305,"Good","Self",1,1,0.6392
7305,"Bad","Other",0,0,0.5387
7305,"Good","Other",0,0,0.6776
7305,"Bad","Other",0,0,0.5563
7305,"Bad","Self",1,1,1.0683
7305,"Good","Self",1,1,0.5222
7305,"Bad","Self",1,1,0.8921
7305,"Good","Other",0,0,0.7763
7305,"Bad","Other",0,0,1.0253
7305,"Good","Self",1,1,0.4194
7305,"Bad","Self",1,1,0.4138
7305,"Good","Self",1,1,0.3819
7305,"Good","Self",1,1,0.4036
7305,"Bad","Self",1,1,0.4318
7305,"Good","Self",1,1,0.328
7305,"Bad","Self",1,1,0.3058
7305,"Bad","Self",1,1,0.2947
7305,"Bad","Other",0,0,0.5502
7305,"Good","Other",0,0,0.402
7305,"Good","Self",1,1,0.2972
7305,"Good","Self",1,1,0.4644
7305,"Bad","Other",0,0,0.7853
7305,"Good","Other",0,0,0.5412
7305,"Bad","Self",1,1,0.5022
7305,"Bad","Other",0,0,0.5799
7305,"Bad","Other",0,0,0.7583
7305,"Good","Other",0,0,0.6476
7305,"Bad","Other",0,0,0.5335
7305,"Good","Other",0,0,0.3541
7305,"Bad","Other",0,0,0.5875
7305,"Good","Other",0,0,0.2865
7305,"Good","Self",1,1,0.8918
7305,"Bad","Self",1,1,0.3089
7305,"Good","Self",1,1,0.3931
7305,"Good","Other",0,0,0.5749
7305,"Good","Other",0,0,0.5326
7305,"Bad","Self",1,1,0.8173
7305,"Good","Self",1,1,0.4335
7305,"Good","Self",1,1,0.5639
7305,"Bad","Self",1,1,0.3394
7305,"Good","Other",0,0,0.6614
7305,"Bad","Other",0,0,0.2845
7305,"Good","Other",0,0,0.3824
7305,"Good","Other",0,0,0.3981
7305,"Bad","Self",1,1,0.5798
7305,"Good","Self",1,1,0.2481
7305,"Bad","Other",0,0,0.5342
7305,"Bad","Self",1,1,0.6873
7305,"Bad","Self",1,1,0.7095
7305,"Good","Other",0,1,0.3176
7305,"Bad","Other",0,0,0.5803
7305,"Bad","Other",0,0,0.3224
7305,"Good","Self",1,1,0.5215
7305,"Bad","Other",0,0,0.5258
7305,"Bad","Other",0,0,0.7772
7305,"Good","Self",1,1,0.2621
7305,"Good","Other",0,0,0.5125
7305,"Bad","Self",1,1,0.662
7305,"Good","Other",0,0,0.5007
7305,"Good","Other",0,0,0.6717
7305,"Good","Self",1,1,0.2967
7305,"Good","Other",0,0,0.5645
7305,"Bad","Other",0,0,0.7175
7305,"Good","Self",1,1,0.3285
7305,"Bad","Self",1,1,0.44
7305,"Bad","Other",0,0,0.4811
7305,"Good","Other",0,0,0.5744
7305,"Bad","Self",1,1,0.4907
7305,"Good","Self",1,1,0.2682
7305,"Bad","Self",1,1,0.495
7305,"Bad","Other",0,0,0.4584
7305,"Good","Self",1,1,0.3427
7305,"Bad","Self",1,1,0.507
7305,"Bad","Other",0,0,0.4041
7305,"Bad","Self",1,1,0.5275
7305,"Good","Self",1,1,0.3092
7305,"Bad","Other",0,0,0.5202
7305,"Bad","Other",0,0,0.5399
7305,"Bad","Other",0,0,0.7175
7305,"Bad","Self",1,1,0.6365
7305,"Bad","Self",1,1,0.8222
7305,"Good","Self",1,1,0.5709
7305,"Bad","Other",0,0,0.5149
7305,"Good","Self",1,1,0.4774
7305,"Bad","Other",0,0,0.499
7305,"Good","Self",1,1,0.4851
7305,"Good","Self",1,1,0.3603
7305,"Bad","Self",1,1,0.3469
7305,"Bad","Other",0,0,0.4147
7305,"Good","Other",0,0,0.7065
7305,"Bad","Other",0,0,0.3715
7305,"Good","Other",0,0,0.5571
7305,"Good","Other",0,0,0.4291
7305,"Bad","Self",1,1,0.5878
7305,"Good","Other",0,0,0.7601
7305,"Bad","Self",1,1,1.0025
7305,"Good","Other",0,0,0.7094
7305,"Good","Self",1,1,0.4873
7305,"Bad","Other",0,0,0.6512
7305,"Good","Self",1,1,0.4423
7305,"Good","Other",0,1,0.2792
7305,"Bad","Self",1,1,0.635
7305,"Bad","Other",0,0,0.7944
7305,"Good","Self",1,1,0.6153
7305,"Bad","Self",1,1,0.3203
7305,"Good","Self",1,1,0.4098
7305,"Bad","Self",1,1,1.0364
7305,"Good","Self",1,1,0.4401
7305,"Bad","Other",0,0,0.5465
7305,"Good","Other",0,0,0.6765
7305,"Bad","Other",0,0,0.5755
7305,"Good","Other",0,0,0.2734
7305,"Bad","Other",0,0,0.5361
7305,"Good","Other",0,0,0.4128
7305,"Good","Self",1,1,0.5169
7305,"Bad","Other",0,0,0.4751
7305,"Bad","Self",1,1,1.029
7305,"Good","Other",0,0,0.5595
7305,"Bad","Other",0,0,0.9911
7305,"Good","Other",0,0,0.7455
7305,"Good","Self",1,0,1.0119
7305,"Bad","Self",1,1,0.5325
7305,"Good","Self",1,1,0.4282
7305,"Bad","Self",1,1,0.5186
7305,"Good","Other",0,0,0.4862
7305,"Bad","Self",1,1,0.4636
7305,"Good","Other",0,0,0.7527
7305,"Good","Self",1,1,0.3458
7305,"Bad","Other",0,0,0.4667
7305,"Good","Self",1,1,0.8452
7305,"Bad","Other",0,0,0.4936
7305,"Bad","Other",0,0,0.7116
7305,"Good","Other",0,0,1.0365
7305,"Good","Self",1,1,0.5329
7305,"Bad","Self",1,1,0.4709
7305,"Good","Self",1,0,1.0329
7305,"Good","Self",1,1,0.5902
7305,"Bad","Self",1,1,0.4933
7305,"Good","Other",0,0,0.4826
7305,"Bad","Self",1,1,0.5298
7305,"Bad","Self",1,1,0.4798
7305,"Bad","Other",0,0,0.5661
7305,"Good","Other",0,0,0.5139
7305,"Good","Other",0,0,0.634
7305,"Bad","Self",1,1,0.5137
7305,"Good","Other",0,0,0.7989
7305,"Good","Self",1,1,0.5415
7305,"Bad","Self",1,1,0.6253
7305,"Bad","Other",0,1,0.666
7305,"Bad","Other",0,0,0.8529
7305,"Good","Self",1,1,0.364
7305,"Good","Other",0,0,0.5566
7305,"Bad","Self",1,1,0.3308
7305,"Bad","Self",1,1,0.2452
7305,"Bad","Self",1,1,0.3488
7305,"Bad","Self",1,1,0.26
7305,"Bad","Other",0,0,0.6049
7305,"Bad","Other",0,0,0.3664
7305,"Good","Self",1,1,0.4423
7305,"Good","Self",1,1,0.2397
7305,"Good","Self",1,1,0.2768
7305,"Good","Other",0,0,0.5258
7305,"Bad","Other",0,0,0.3843
7305,"Good","Self",1,1,0.3118
7305,"Good","Other",0,0,0.9457
7305,"Good","Other",0,0,0.482
7305,"Good","Other",0,0,0.3342
7305,"Bad","Other",0,0,0.4264
7305,"Bad","Other",0,0,0.5696
7305,"Bad","Other",0,0,0.5127
7305,"Good","Other",0,0,0.414
7305,"Good","Self",1,1,0.768
7305,"Bad","Self",1,1,0.704
7305,"Good","Other",0,0,0.5883
7305,"Good","Other",0,0,0.5084
7305,"Bad","Other",0,0,0.5301
7305,"Bad","Other",0,0,0.3593
7305,"Bad","Other",0,0,0.2098
7305,"Good","Self",1,1,0.3322
7305,"Bad","Self",1,1,0.4593
7305,"Good","Self",1,1,0.2876
7305,"Bad","Self",1,1,0.1936
7305,"Bad","Other",0,0,0.4223
7305,"Good","Self",1,1,0.7092
7305,"Good","Other",0,0,0.6137
7305,"Good","Other",0,0,0.8664
7305,"Good","Other",0,0,0.5348
7305,"Bad","Self",1,1,0.7843
7305,"Good","Self",1,1,0.3208
7305,"Bad","Self",1,1,0.4075
7305,"Good","Self",1,1,0.2339
7305,"Good","Other",0,0,0.5229
7305,"Bad","Other",0,0,0.6787
7305,"Bad","Other",0,0,0.6487
7305,"Bad","Self",1,1,0.5665
7305,"Good","Self",1,1,0.5416
7305,"Good","Other",0,0,0.6332
7305,"Bad","Other",0,0,0.307
7305,"Good","Self",1,1,0.4779
7305,"Bad","Self",1,1,0.2214
7305,"Bad","Self",1,1,0.3373
7305,"Good","Other",0,0,0.437
7305,"Good","Other",0,0,0.5294
7305,"Bad","Other",0,0,0.6604
7305,"Bad","Other",0,0,0.4638
7305,"Good","Self",1,1,0.5269
7305,"Good","Other",0,0,0.6281
7305,"Good","Self",1,1,0.5679
7305,"Bad","Other",0,0,0.6113
7305,"Good","Self",1,1,0.7818
7305,"Good","Self",1,1,0.3832
7305,"Bad","Self",1,1,0.4614
7305,"Bad","Self",1,1,0.4356
7305,"Bad","Self",1,1,0.4127
7305,"Good","Self",1,1,0.3116
7305,"Bad","Other",0,0,0.4758
7305,"Bad","Self",1,1,1.0559
7305,"Bad","Other",0,0,1.0664
7305,"Good","Other",0,1,0.4028
7305,"Good","Self",1,1,0.7287
7305,"Good","Self",1,1,0.5373
7305,"Good","Self",1,1,0.2758
7305,"Bad","Other",0,1,0.2471
7305,"Bad","Self",1,1,0.4869
7305,"Bad","Other",0,0,0.5614
7305,"Bad","Other",0,0,0.7012
7305,"Good","Self",1,1,0.5403
7305,"Bad","Other",0,0,0.5361
7305,"Good","Self",1,0,1.0552
7305,"Good","Other",0,1,0.8935
7305,"Good","Other",0,0,0.6921
7305,"Bad","Other",0,0,0.5752
7305,"Good","Other",0,0,0.4209
7305,"Bad","Other",0,0,0.3847
7305,"Good","Self",1,1,0.5128
7305,"Bad","Self",1,1,0.7076
7305,"Bad","Self",1,1,0.3177
7305,"Good","Other",0,0,0.602
7305,"Bad","Other",0,0,0.9018
7305,"Bad","Other",0,0,0.3589
7305,"Good","Other",0,0,0.3358
7305,"Bad","Other",0,0,0.3642
7305,"Good","Other",0,0,0.4109
7305,"Good","Self",1,1,0.7183
7305,"Bad","Self",1,1,0.4745
7305,"Bad","Self",1,1,0.54
7305,"Bad","Self",1,1,0.4573
7305,"Good","Self",1,1,0.3082
7305,"Good","Self",1,1,0.5393
7305,"Bad","Other",0,0,0.5572
7305,"Good","Other",0,1,0.8185
7305,"Bad","Self",1,1,0.5509
7305,"Good","Other",0,0,1.0149
7305,"Good","Self",1,1,0.3303
7305,"Bad","Self",1,1,0.2814
7305,"Bad","Self",1,1,0.4072
7305,"Good","Self",1,1,0.2816
7305,"Bad","Other",0,0,0.4793
7305,"Good","Other",0,0,0.8615
7305,"Bad","Other",0,0,0.6197
7305,"Good","Self",1,1,0.2955
7305,"Good","Other",0,0,0.4796
7305,"Bad","Self",1,1,0.4331
7305,"Bad","Self",1,1,0.3627
7305,"Good","Other",0,1,0.437
7305,"Good","Self",1,1,0.552
7305,"Bad","Other",0,0,0.8334
7305,"Bad","Self",1,1,0.4731
7305,"Good","Self",1,1,0.5201
7305,"Good","Other",0,0,0.9762
7305,"Bad","Other",0,0,0.1363
7305,"Good","Other",0,0,1.0117
7305,"Bad","Other",0,0,0.6128
7305,"Bad","Self",1,1,0.8434
7305,"Good","Self",1,1,0.4939
7305,"Good","Self",1,1,0.6727
7305,"Good","Self",1,1,0.4677
7305,"Bad","Other",0,1,0.5821
7305,"Good","Self",1,0,0.3388
7305,"Bad","Other",0,0,0.5921
7305,"Bad","Other",0,0,0.3649
7305,"Good","Other",0,0,0.5212
7305,"Bad","Self",1,1,0.7123
7305,"Bad","Self",1,1,0.3355
7305,"Good","Other",0,0,0.5986
7305,"Good","Other",0,0,0.4598
7305,"Good","Other",0,0,0.3305
7305,"Good","Self",1,1,0.5646
7305,"Good","Other",0,0,0.6276
7305,"Good","Self",1,1,0.3213
7305,"Bad","Other",0,0,0.5326
7305,"Good","Self",1,1,0.6189
7305,"Good","Other",0,0,0.5875
7305,"Bad","Other",0,0,0.6157
7305,"Good","Other",0,0,0.3495
7305,"Good","Self",1,1,0.4564
7305,"Good","Self",1,1,0.3641
7305,"Bad","Self",1,1,0.4372
7305,"Good","Self",1,1,0.361
7305,"Bad","Self",1,1,0.4091
7305,"Bad","Self",1,1,0.2746
7305,"Bad","Other",0,1,0.2449
7305,"Good","Other",0,0,0.5904
7305,"Bad","Self",1,0,0.4436
7305,"Bad","Other",0,0,0.5092
7305,"Bad","Self",1,0,0.6485
7305,"Bad","Other",0,1,0.8214
7305,"Good","Other",0,0,0.8153
7305,"Bad","Other",0,0,0.5976
7305,"Bad","Self",1,1,0.4225
7305,"Good","Self",1,1,0.4084
7305,"Good","Self",1,1,0.4303
7305,"Good","Other",0,0,0.635
7305,"Bad","Self",1,1,0.6891
7305,"Good","Other",0,0,0.5015
7305,"Good","Self",1,1,0.4865
7305,"Good","Other",0,0,0.5529
7305,"Good","Self",1,1,0.4579
7305,"Bad","Self",1,0,0.3936
7305,"Bad","Other",0,0,0.5132
7305,"Bad","Other",0,0,0.3815
7305,"Good","Other",0,0,0.7693
7305,"Bad","Other",0,0,0.6461
7305,"Bad","Other",0,0,1.0204
7305,"Bad","Self",1,1,0.4353
7305,"Bad","Other",0,0,0.452
7305,"Bad","Self",1,1,0.6162
7305,"Bad","Self",1,1,0.3698
7305,"Good","Other",0,1,1.0296
7305,"Bad","Other",0,0,0.5705
7305,"Good","Self",1,1,0.4938
7305,"Good","Other",0,0,0.4618
7305,"Good","Self",1,1,0.4205
7305,"Bad","Self",1,1,0.5504
7306,"Good","Self",1,1,0.5076
7306,"Good","Other",0,0,0.6317
7306,"Bad","Other",0,0,0.7538
7306,"Good","Self",1,1,0.5719
7306,"Good","Other",0,0,0.5421
7306,"Good","Self",1,1,0.5621
7306,"Good","Other",0,0,0.4902
7306,"Good","Other",0,0,0.4723
7306,"Bad","Self",1,1,0.4804
7306,"Bad","Self",1,1,0.5086
7306,"Bad","Other",0,0,0.5668
7306,"Bad","Self",1,1,0.4947
7306,"Good","Self",1,0,0.6368
7306,"Good","Other",0,0,0.481
7306,"Bad","Self",1,1,0.491
7306,"Good","Self",1,1,0.5012
7306,"Bad","Self",1,1,0.5692
7306,"Bad","Other",0,0,0.5434
7306,"Good","Self",1,1,0.5014
