v_subj(Self.Good).7324,1.0002338064
v_subj(Self.Bad).7322,1.00399210418
v_subj(Other.Bad).7324,1.00039833026
v_subj(Other.Good).7303,1.00078111278
t_subj(Other.Bad).7341,1.00021670261
a_subj.7310,1.00008232613
a_subj.7304,1.00044942625
z_subj_trans(Other.Good).73370,1.00734876125
a_subj.7321,1.00015533151
v_subj(Other.Bad).7315,1.00176269587
z_subj_trans(Self.Good).7338,1.00264748101
t_subj(Other.Bad).7313,1.00048434281
v_subj(Other.Bad).7309,1.00007930216
t_subj(Other.Good).7322,1.0002938747
z_subj_trans(Self.Bad).7309,1.01161664405
t_subj(Other.Bad).7335,1.00021125067
a_subj.7311,1.00087579187
v_subj(Other.Good).7333,1.00216363987
v_subj(Other.Good).7321,1.0010925579
t_subj(Other.Good).7334,1.00002181326
v_subj(Self.Good).7311,1.00021534431
z_subj_trans(Other.Bad).7306,1.00371373736
t_subj(Self.Good).73370,1.00042447542
z_subj_trans(Other.Good).7308,1.00352699019
v(Self.Bad),1.00117690873
a_subj.7336,0.999913500509
v_subj(Other.Good).7338,1.00024181809
v_subj(Other.Bad).7333,1.00079174379
t(Self.Good),1.00120401434
t_subj(Other.Good).7337,1.00042129289
z_subj_trans(Other.Bad).7320,1.00285465346
t_subj(Other.Bad).73370,1.00001631369
z_subj_trans(Other.Bad).7305,1.0028604363
a_subj.73370,1.00055267532
v_subj(Other.Good).7339,1.00035448888
t_subj(Self.Good).7332,1.00082587861
v_subj(Other.Bad).7316,1.00118323794
a_subj.7344,1.00014197618
z_subj_trans(Self.Bad).7315,1.00312581299
v_subj(Other.Bad).7326,1.00094080087
t_subj(Self.Good).7338,1.00016298892
z_subj_trans(Other.Good).7320,1.00636677878
t_subj(Other.Good).7342,1.00216654712
v_subj(Other.Bad).7328,1.00019635581
a_subj.7342,1.00135259115
t_subj(Self.Bad).7305,1.00093063604
v_subj(Self.Good).7342,1.00160167507
v_subj(Other.Good).7306,1.00032929816
v(Other.Bad),1.00175773201
z_subj_trans(Self.Good).7312,1.00608079965
v_subj(Other.Good).7313,1.00236650311
z_subj_trans(Self.Bad).7323,1.00394280782
z_subj_trans(Other.Bad).7310,1.0027057452
t_subj(Other.Good).7344,1.00069154835
z_subj_trans(Other.Good).7318,1.00130168847
v_subj(Self.Good).7328,1.00004965494
t_subj(Other.Bad).7312,1.00016914771
v_subj(Other.Good).7343,1.00044785
z_subj_trans(Other.Good).7343,1.00551488639
t_subj(Self.Good).7308,1.00025916091
t_subj(Self.Good).7329,1.0005395309
t_subj(Self.Good).7321,1.00107518939
t_subj(Self.Bad).7336,1.0000000694
t_subj(Other.Good).7331,1.00018611496
v_subj(Other.Good).7335,1.00060514987
v_subj(Other.Bad).7343,1.00035574171
a_subj.7334,1.00030482497
v_subj(Self.Bad).7331,1.00011758005
t_subj(Self.Bad).7308,1.0004711217
v_subj(Other.Good).7345,1.00009297679
z_subj_trans(Self.Good).73370,1.00892501225
z_subj_trans(Other.Bad).7319,1.01016698965
v_subj(Other.Bad).7306,1.00095252309
v_subj(Self.Bad).7317,1.00070561777
z_subj_trans(Other.Bad).7316,1.00818692022
t_subj(Self.Bad).7322,1.00094549001
t_subj(Self.Good).7344,1.00166334339
t_subj(Self.Bad).7333,1.00078477978
z_trans(Self.Good),1.02212586221
z_subj_trans(Self.Good).7343,1.0082941813
v_subj(Other.Bad).7310,1.00047078296
t_subj(Self.Bad).7327,1.00066207866
t_subj(Other.Bad).7308,1.00020589136
v_subj(Self.Bad).7321,1.00000199483
v_subj(Other.Good).7311,1.00069574358
a_subj.7317,1.00128057509
v_subj(Other.Bad).7344,1.00094664067
v_subj(Self.Good).7315,1.00202717307
v_subj(Self.Good).7327,1.00252155351
t_subj(Self.Bad).7340,1.00100280002
z_subj_trans(Self.Good).7333,1.00280819397
t_subj(Self.Bad).7324,1.00037951036
z_subj_trans(Other.Good).7337,1.0091947694
z_subj_trans(Other.Bad).7339,1.0028920174
z_subj_trans(Other.Good).7322,1.00325266242
v_subj(Other.Good).7331,1.00281909721
t_subj(Self.Bad).7334,1.00007005907
v_subj(Other.Bad).7312,1.00144286152
z_subj_trans(Other.Good).7316,1.00534810968
z_subj_trans(Self.Bad).7318,1.00460752009
t_subj(Other.Bad).7338,1.00007738392
a_subj.7325,1.00114640929
t_subj(Self.Good).7333,1.00002711632
v_subj(Other.Bad).73370,1.0002561567
z_subj_trans(Other.Good).7345,1.00075993946
a_subj.7338,1.00007233789
t_subj(Self.Bad).7319,1.00008406579
a_subj.7309,0.9999746198
z_subj_trans(Self.Bad).7334,1.00328621292
v_subj(Self.Bad).7333,1.00104130338
a_subj.7339,1.00104451735
t_subj(Other.Good).7315,1.00364054621
v_subj(Other.Good).7324,1.0003643044
z_subj_trans(Other.Good).7339,1.00354068088
z_subj_trans(Other.Bad).7336,1.00502827801
t_subj(Self.Bad).7343,1.00018454114
z_subj_trans(Other.Good).7306,1.00493056796
v_subj(Self.Bad).7315,1.00064244519
a_subj.7323,1.00094406006
v_subj(Self.Good).7319,1.00152596919
t_subj(Self.Bad).7315,1.00043282259
z_subj_trans(Other.Bad).7331,1.00899553735
v_subj(Self.Good).7329,1.0005306723
z_subj_trans(Self.Bad).7332,1.00471816012
t_subj(Other.Good).7302,1.0000029267
t_subj(Self.Good).7323,1.00102190401
v_subj(Self.Good).7332,1.00060028424
z_subj_trans(Self.Bad).7307,1.00317348027
v_subj(Other.Bad).7308,1.0008179418
t_subj(Other.Good).7325,1.00056453969
v_subj(Self.Bad).7329,1.00197295861
t_subj(Other.Good).7310,1.00132269206
v_subj(Other.Bad).7332,1.00029047491
t_subj(Self.Bad).7311,1.00234914061
z_subj_trans(Other.Bad).7317,1.00075137883
z_subj_trans(Self.Bad).7336,1.0022176671
t_subj(Self.Good).7314,1.00068658954
t(Self.Bad),1.00009934838
t_subj(Self.Bad).7314,1.00207964408
t_subj(Other.Bad).7329,1.00006206748
z_subj_trans(Self.Good).7314,1.00846400087
a_subj.7333,1.00034286351
a_subj.7331,1.00100413505
z_subj_trans(Other.Bad).7302,1.00214331723
v_subj(Self.Bad).7345,1.00078226261
z_subj_trans(Self.Bad).7345,1.00580331073
z_subj_trans(Other.Bad).7342,1.01551604187
v_subj(Self.Good).7309,1.00091662392
v_subj(Other.Good).7320,1.00086255686
t_subj(Self.Good).7343,1.00080360606
t_subj(Other.Good).7314,1.00066625584
z_subj_trans(Other.Good).7342,1.00167174502
a_subj.7324,1.00012800875
z_subj_trans(Self.Bad).7302,1.00333449124
t_subj(Other.Bad).7305,1.00031837697
v_subj(Other.Bad).7337,1.00041992026
t_subj(Other.Bad).7334,0.99999972125
v_subj(Self.Bad).7334,1.00025445079
z_subj_trans(Other.Good).7313,1.0123523595
z_subj_trans(Other.Bad).7318,1.01031873411
t_subj(Other.Bad).7315,1.0000670326
t_subj(Self.Good).7335,1.00007416933
z_subj_trans(Other.Bad).7343,1.00089698584
a_subj.7315,1.00229097878
z_subj_trans(Other.Bad).7312,1.0057369003
v_subj(Other.Good).7305,1.00222284539
v_subj(Self.Good).7316,1.0012896008
a_subj.7303,1.00061212211
v_subj(Self.Bad).7318,1.00100250829
z_subj_trans(Other.Bad).7344,1.01124642694
v_subj(Self.Good).7310,1.0013450976
t_subj(Other.Good).7333,1.00087540377
z_subj_trans(Other.Good).7341,1.00145030311
z_subj_trans(Self.Good).7325,1.00279566445
t_subj(Other.Bad).7314,1.00004976648
v_subj(Self.Good).7314,1.00183696234
v_subj(Self.Bad).7344,1.00030668165
t_subj(Other.Good).7328,1.00024832193
z_subj_trans(Self.Good).7305,1.00336153883
v_subj(Other.Good).7336,1.00317235171
t_subj(Self.Bad).7329,1.0000563196
z_subj_trans(Other.Bad).7334,1.00484909435
z_trans(Other.Bad),1.01096086756
z_subj_trans(Self.Good).7336,1.0058127442
v_subj(Self.Good).7345,1.00060495925
z_subj_trans(Self.Bad).7306,1.00316689192
z_subj_trans(Self.Good).7344,1.007152884
z_subj_trans(Other.Good).7321,1.01393454997
t_subj(Self.Bad).7337,1.00050150941
z_subj_trans(Self.Bad).7326,1.00517184057
a_subj.7306,1.00122972081
